Day,Hours,Minutes,Voltage (V),Current (A),Power (W),Power Factor,Frequency (Hz),Energy (kWh),Inside Temperature (°C),Outside Temperature (°C),Inside Humidity (%),Outside Humidity (%)
2035-09-24,06,50,233.0,13.08,2530.0,0.83,49.6,9999.99,24.1,29.9,70.2,87.7
2035-09-25,14,49,232.9,13.47,2667.0,0.85,49.6,9999.99,23.9,29.8,70.9,87.5
2035-09-25,14,49,232.9,13.47,2667.0,0.85,49.6,9999.99,23.9,29.8,70.9,87.5
2035-09-26,16,44,233.4,13.16,2642.0,0.86,49.7,9999.99,23.8,30.1,72.6,86.7
2035-09-26,16,44,233.4,13.16,2642.0,0.86,49.7,9999.99,23.8,30.1,72.6,86.7
2035-09-27,01,10,233.0,13.63,2763.0,0.87,49.9,9999.99,23.4,29.6,74.5,86.7
2035-09-27,01,10,233.0,13.63,2763.0,0.87,49.9,9999.99,23.4,29.6,74.5,86.7
2035-09-28,19,37,233.1,13.87,2910.0,0.9,49.7,9999.99,23.2,30.1,75.6,84.7
2035-09-28,19,37,233.1,13.87,2910.0,0.9,49.7,9999.99,23.2,30.1,75.6,84.7
2035-09-29,07,29,232.8,13.63,2887.0,0.91,49.9,9999.99,22.9,29.8,74.6,85.3
2035-09-29,07,29,232.8,13.63,2887.0,0.91,49.9,9999.99,22.9,29.8,74.6,85.3
2035-09-30,15,29,232.6,13.59,2877.0,0.91,49.8,9999.99,23.2,30.2,76.4,87.2
2035-09-30,15,29,232.6,13.59,2877.0,0.91,49.8,9999.99,23.2,30.2,76.4,87.2
2035-10-01,23,41,233.0,13.81,2928.0,0.91,49.9,9999.99,23.3,28,60,60
2035-10-01,23,41,233.0,13.81,2928.0,0.91,49.9,9999.99,23.3,28,60,60
2035-10-02,15,47,233.0,13.88,2943.0,0.91,49.9,9999.99,23.3,28,60,59.3
2035-10-02,15,47,233.0,13.88,2943.0,0.91,49.9,9999.99,23.3,28,60,59.3
2035-10-03,06,09,232.5,14.32,2930.0,0.88,49.9,9999.99,23.7,27.9,59.0,60
2035-10-03,06,09,232.5,14.32,2930.0,0.88,49.9,9999.99,23.7,27.9,59.0,60
2035-10-04,05,28,233.0,14.53,3115.0,0.92,49.9,9999.99,23.9,27.7,60,60
2035-10-04,05,28,233.0,14.53,3115.0,0.92,49.9,9999.99,23.9,27.7,60,60
2035-10-05,06,26,232.8,14.28,2959.0,0.89,50.0,9999.99,23.9,27.7,60,59.4
2035-10-05,06,26,232.8,14.28,2959.0,0.89,50.0,9999.99,23.9,27.7,60,59.4
2035-10-06,12,07,232.3,14.03,2998.0,0.92,49.9,9999.99,24,27.7,60,60
2035-10-06,12,07,232.3,14.03,2998.0,0.92,49.9,9999.99,24,27.7,60,60
2035-10-07,09,26,232.6,14.23,3144.0,0.95,49.8,9999.99,23.9,28,60,60
2035-10-07,09,26,232.6,14.23,3144.0,0.95,49.8,9999.99,23.9,28,60,60
2035-10-08,03,09,232.5,14.2,3070.0,0.93,49.9,9999.99,23.8,28,60,60
2035-10-08,03,09,232.5,14.2,3070.0,0.93,49.9,9999.99,23.8,28,60,60
2035-10-09,07,39,232.1,13.79,3073.0,0.96,50.0,9999.99,23.7,27.7,60,58.1
2035-10-09,07,39,232.1,13.79,3073.0,0.96,50.0,9999.99,23.7,27.7,60,58.1
2035-10-10,19,39,232.3,14.02,3224.0,0.99,49.8,9999.99,23.6,28,60,59.8
2035-10-10,19,39,232.3,14.02,3224.0,0.99,49.8,9999.99,23.6,28,60,59.8
2035-10-11,14,16,231.9,14.42,3344.0,1.0,49.7,9999.99,24,28,58.9,58.8
2035-10-11,14,16,231.9,14.42,3344.0,1.0,49.7,9999.99,24,28,58.9,58.8
2035-10-12,02,56,232.3,14.04,3261.0,1.0,49.8,9999.99,24,28,57.2,56.8
2035-10-12,02,56,232.3,14.04,3261.0,1.0,49.8,9999.99,24,28,57.2,56.8
2035-10-13,04,26,232.3,14.3,3255.0,0.98,49.7,9999.99,24,28,59.1,55.2
2035-10-13,04,26,232.3,14.3,3255.0,0.98,49.7,9999.99,24,28,59.1,55.2
2035-10-14,09,49,232.3,14.74,3253.0,0.95,49.6,9999.99,24,28,59.9,53.4
2035-10-14,09,49,232.3,14.74,3253.0,0.95,49.6,9999.99,24,28,59.9,53.4
2035-10-15,22,58,232.1,14.5,3164.0,0.94,49.6,9999.99,23.9,28,59.3,52.4
2035-10-15,22,58,232.1,14.5,3164.0,0.94,49.6,9999.99,23.9,28,59.3,52.4
2035-10-16,21,36,232.5,14.11,3215.0,0.98,49.5,9999.99,23.5,28,57.8,51.6
2035-10-16,21,36,232.5,14.11,3215.0,0.98,49.5,9999.99,23.5,28,57.8,51.6
2035-10-17,05,27,232.4,14.53,3242.0,0.96,49.6,9999.99,24,27.7,56.1,53.6
2035-10-17,05,27,232.4,14.53,3242.0,0.96,49.6,9999.99,24,27.7,56.1,53.6
2035-10-18,06,38,232.3,14.45,3189.0,0.95,49.6,9999.99,23.7,27.4,56.1,51.9
2035-10-18,06,38,232.3,14.45,3189.0,0.95,49.6,9999.99,23.7,27.4,56.1,51.9
2035-10-19,18,09,231.8,14.59,3247.0,0.96,49.7,9999.99,23.5,27.7,57.5,50.4
2035-10-19,18,09,231.8,14.59,3247.0,0.96,49.7,9999.99,23.5,27.7,57.5,50.4
2035-10-20,22,50,231.5,15,3472.0,1.0,49.5,9999.99,23.9,27.8,59.1,49.0
2035-10-20,22,50,231.5,15,3472.0,1.0,49.5,9999.99,23.9,27.8,59.1,49.0
2035-10-21,21,24,231.2,15,3468.0,1.0,49.3,9999.99,23.5,27.4,58.7,50.1
2035-10-21,21,24,231.2,15,3468.0,1.0,49.3,9999.99,23.5,27.4,58.7,50.1
2035-10-22,22,24,230.8,14.65,3381.0,1.0,49.1,9999.99,24,27.2,59.1,50.2
2035-10-22,22,24,230.8,14.65,3381.0,1.0,49.1,9999.99,24,27.2,59.1,50.2
2035-10-23,21,42,230.7,14.63,3375.0,1.0,49.2,9999.99,23.7,27.0,59.3,50.1
2035-10-23,21,42,230.7,14.63,3375.0,1.0,49.2,9999.99,23.7,27.0,59.3,50.1
2035-10-24,22,35,230.6,15,3286.0,0.95,49.2,9999.99,24,27.4,59.2,49.2
2035-10-24,22,35,230.6,15,3286.0,0.95,49.2,9999.99,24,27.4,59.2,49.2
2035-10-25,08,20,230.1,15,3452.0,1.0,49.3,9999.99,24,27.1,58.0,48.3
2035-10-25,08,20,230.1,15,3452.0,1.0,49.3,9999.99,24,27.1,58.0,48.3
2035-10-26,13,36,229.7,14.96,3368.0,0.98,49.4,9999.99,23.9,27.5,58.5,49.4
2035-10-26,13,36,229.7,14.96,3368.0,0.98,49.4,9999.99,23.9,27.5,58.5,49.4
2035-10-27,19,31,229.5,15,3442.0,1.0,49.3,9999.99,23.5,27.3,58.9,48.7
2035-10-27,19,31,229.5,15,3442.0,1.0,49.3,9999.99,23.5,27.3,58.9,48.7
2035-10-28,19,39,229.8,15,3275.0,0.95,49.2,9999.99,23.0,27.6,60,48.4
2035-10-28,19,39,229.8,15,3275.0,0.95,49.2,9999.99,23.0,27.6,60,48.4
2035-10-29,15,23,229.6,14.68,3269.0,0.97,49.1,9999.99,22.8,27.8,58.3,46.7
2035-10-29,15,23,229.6,14.68,3269.0,0.97,49.1,9999.99,22.8,27.8,58.3,46.7
2035-10-30,02,30,229.6,14.69,3339.0,0.99,49.1,9999.99,22.8,27.9,56.9,48.3
2035-10-30,02,30,229.6,14.69,3339.0,0.99,49.1,9999.99,22.8,27.9,56.9,48.3
2035-10-31,19,38,230.0,14.58,3353.0,1.0,49,9999.99,23.2,28,55.2,49.2
2035-10-31,19,38,230.0,14.58,3353.0,1.0,49,9999.99,23.2,28,55.2,49.2
2035-11-01,08,32,229.8,14.29,3284.0,1.0,49.1,9999.99,23.0,28,55.0,47.2
2035-11-01,08,32,229.8,14.29,3284.0,1.0,49.1,9999.99,23.0,28,55.0,47.2
2035-11-02,08,03,230.1,14.76,3396.0,1.0,49.3,9999.99,23.1,27.6,56.1,46.7
2035-11-02,08,03,230.1,14.76,3396.0,1.0,49.3,9999.99,23.1,27.6,56.1,46.7
2035-11-03,15,55,230.2,14.45,3326.0,1.0,49.3,9999.99,22.6,27.5,57.1,48.1
2035-11-03,15,55,230.2,14.45,3326.0,1.0,49.3,9999.99,22.6,27.5,57.1,48.1
2035-11-04,03,46,230.0,14.07,3139.0,0.97,49.4,9999.99,22.7,27.6,56.7,47.4
2035-11-04,03,46,230.0,14.07,3139.0,0.97,49.4,9999.99,22.7,27.6,56.7,47.4
2035-11-05,08,49,230.0,14.12,3085.0,0.95,49.4,9999.99,22.8,28,58.3,46.0
2035-11-05,08,49,230.0,14.12,3085.0,0.95,49.4,9999.99,22.8,28,58.3,46.0
2035-11-06,10,10,229.7,14.11,3111.0,0.96,49.6,9999.99,22.5,28,59.6,46.0
2035-11-06,10,10,229.7,14.11,3111.0,0.96,49.6,9999.99,22.5,28,59.6,46.0
2035-11-07,21,49,230.1,14.35,3104.0,0.94,49.8,9999.99,22.9,27.8,60,46.9
2035-11-07,21,49,230.1,14.35,3104.0,0.94,49.8,9999.99,22.9,27.8,60,46.9
2035-11-08,14,10,230.3,13.91,3171.0,0.99,49.9,9999.99,22.9,27.7,58.5,45.2
2035-11-08,14,10,230.3,13.91,3171.0,0.99,49.9,9999.99,22.9,27.7,58.5,45.2
2035-11-09,19,38,230.1,14.1,3244.0,1.0,49.8,9999.99,23.1,27.3,57.9,45.9
2035-11-09,19,38,230.1,14.1,3244.0,1.0,49.8,9999.99,23.1,27.3,57.9,45.9
2035-11-10,14,10,229.9,14.28,3217.0,0.98,49.9,9999.99,23.5,27.6,58.7,45.3
2035-11-10,14,10,229.9,14.28,3217.0,0.98,49.9,9999.99,23.5,27.6,58.7,45.3
2035-11-11,15,37,230.2,14.23,3046.0,0.93,49.8,9999.99,23.5,28,59.7,44.0
2035-11-11,15,37,230.2,14.23,3046.0,0.93,49.8,9999.99,23.5,28,59.7,44.0
2035-11-12,02,01,230.7,14.37,2984.0,0.9,50.0,9999.99,23.5,27.8,60,45.1
2035-11-12,02,01,230.7,14.37,2984.0,0.9,50.0,9999.99,23.5,27.8,60,45.1
2035-11-13,17,52,230.7,13.9,3046.0,0.95,50.0,9999.99,23.0,27.7,60,44.3
2035-11-13,17,52,230.7,13.9,3046.0,0.95,50.0,9999.99,23.0,27.7,60,44.3
2035-11-14,19,22,230.8,13.94,3121.0,0.97,50.0,9999.99,22.7,27.3,60,42.4
2035-11-14,19,22,230.8,13.94,3121.0,0.97,50.0,9999.99,22.7,27.3,60,42.4
2035-11-15,15,51,230.6,13.95,3153.0,0.98,49.8,9999.99,22.9,27.6,60,41.8
2035-11-15,15,51,230.6,13.95,3153.0,0.98,49.8,9999.99,22.9,27.6,60,41.8
2035-11-16,15,22,230.6,13.74,3042.0,0.96,49.9,9999.99,23.3,27.4,59.7,41.5
2035-11-16,15,22,230.6,13.74,3042.0,0.96,49.9,9999.99,23.3,27.4,59.7,41.5
2035-11-17,19,02,230.6,13.93,3052.0,0.95,49.8,9999.99,23.6,27.0,57.9,42.7
2035-11-17,19,02,230.6,13.93,3052.0,0.95,49.8,9999.99,23.6,27.0,57.9,42.7
2035-11-18,06,11,230.6,14.33,3205.0,0.97,49.9,9999.99,23.7,27.1,59.4,42.0
2035-11-18,06,11,230.6,14.33,3205.0,0.97,49.9,9999.99,23.7,27.1,59.4,42.0
2035-11-19,17,11,230.3,14.04,3039.0,0.94,49.9,9999.99,24,26.7,60,42.4
2035-11-19,17,11,230.3,14.04,3039.0,0.94,49.9,9999.99,24,26.7,60,42.4
2035-11-20,13,30,230.7,14.26,3125.0,0.95,49.9,9999.99,24,27.1,59.3,42.8
2035-11-20,13,30,230.7,14.26,3125.0,0.95,49.9,9999.99,24,27.1,59.3,42.8
2035-11-21,04,09,230.9,13.94,2993.0,0.93,49.8,9999.99,24,27.5,60,42.0
2035-11-21,04,09,230.9,13.94,2993.0,0.93,49.8,9999.99,24,27.5,60,42.0
2035-11-22,03,09,230.5,13.8,2958.0,0.93,49.9,9999.99,24,27.5,59.4,41.5
2035-11-22,03,09,230.5,13.8,2958.0,0.93,49.9,9999.99,24,27.5,59.4,41.5
2035-11-23,07,11,230.6,13.46,2856.0,0.92,49.9,9999.99,23.9,27.5,59.8,40.9
2035-11-23,07,11,230.6,13.46,2856.0,0.92,49.9,9999.99,23.9,27.5,59.8,40.9
2035-11-24,17,39,230.4,13.0,2696.0,0.9,50.0,9999.99,24,27.4,58.6,40.7
2035-11-24,17,39,230.4,13.0,2696.0,0.9,50.0,9999.99,24,27.4,58.6,40.7
2035-11-25,17,07,230.4,13.08,2833.0,0.94,50.1,9999.99,23.6,27.1,58.9,41.1
2035-11-25,17,07,230.4,13.08,2833.0,0.94,50.1,9999.99,23.6,27.1,58.9,41.1
2035-11-26,16,24,230.1,13.14,2721.0,0.9,50.2,9999.99,23.4,27.2,58.1,40.4
2035-11-26,16,24,230.1,13.14,2721.0,0.9,50.2,9999.99,23.4,27.2,58.1,40.4
2035-11-27,16,35,230.0,13.53,2676.0,0.86,50.3,9999.99,23.1,27.3,58.6,41.6
2035-11-27,16,35,230.0,13.53,2676.0,0.86,50.3,9999.99,23.1,27.3,58.6,41.6
2035-11-28,04,35,230.3,13.15,2604.0,0.86,50.3,9999.99,23.5,27.4,58.3,42.1
2035-11-28,04,35,230.3,13.15,2604.0,0.86,50.3,9999.99,23.5,27.4,58.3,42.1
2035-11-29,16,18,230.0,13.02,2456.0,0.82,50.4,9999.99,23.4,27.6,58.1,43.8
2035-11-29,16,18,230.0,13.02,2456.0,0.82,50.4,9999.99,23.4,27.6,58.1,43.8
2035-11-30,11,32,230.0,13.34,2608.0,0.85,50.5,9999.99,23.4,27.5,56.1,44.2
2035-11-30,11,32,230.0,13.34,2608.0,0.85,50.5,9999.99,23.4,27.5,56.1,44.2
2035-12-01,06,16,229.8,13.45,2751.0,0.89,50.6,9999.99,23.6,27.8,54.4,44.3
2035-12-01,06,16,229.8,13.45,2751.0,0.89,50.6,9999.99,23.6,27.8,54.4,44.3
2035-12-02,21,15,229.6,13.08,2583.0,0.86,50.4,9999.99,23.6,28,53.4,46.0
2035-12-02,21,15,229.6,13.08,2583.0,0.86,50.4,9999.99,23.6,28,53.4,46.0
2035-12-03,02,40,229.2,12.96,2555.0,0.86,50.6,9999.99,23.3,27.8,54.4,46.8
2035-12-03,02,40,229.2,12.96,2555.0,0.86,50.6,9999.99,23.3,27.8,54.4,46.8
2035-12-04,08,33,229.5,13.39,2766.0,0.9,50.6,9999.99,23.2,28,53.9,45.8
2035-12-04,08,33,229.5,13.39,2766.0,0.9,50.6,9999.99,23.2,28,53.9,45.8
2035-12-05,11,29,229.9,13.51,2640.0,0.85,50.5,9999.99,23.4,27.9,53.1,47.2
2035-12-05,11,29,229.9,13.51,2640.0,0.85,50.5,9999.99,23.4,27.9,53.1,47.2
2035-12-06,21,13,230.0,13.59,2657.0,0.85,50.5,9999.99,23.3,28,51.3,48.8
2035-12-06,21,13,230.0,13.59,2657.0,0.85,50.5,9999.99,23.3,28,51.3,48.8
2035-12-07,23,17,229.9,13.32,2603.0,0.85,50.4,9999.99,23.4,28,49.5,48.4
2035-12-07,23,17,229.9,13.32,2603.0,0.85,50.4,9999.99,23.4,28,49.5,48.4
2035-12-08,19,08,229.6,13.67,2731.0,0.87,50.4,9999.99,23.0,28,47.6,47.0
2035-12-08,19,08,229.6,13.67,2731.0,0.87,50.4,9999.99,23.0,28,47.6,47.0
2035-12-09,11,12,229.9,13.64,2885.0,0.92,50.6,9999.99,23.3,28,48.1,45.5
2035-12-09,11,12,229.9,13.64,2885.0,0.92,50.6,9999.99,23.3,28,48.1,45.5
2035-12-10,08,30,229.6,13.41,2863.0,0.93,50.7,9999.99,23.8,27.8,47.7,45.4
2035-12-10,08,30,229.6,13.41,2863.0,0.93,50.7,9999.99,23.8,27.8,47.7,45.4
2035-12-11,20,12,229.5,13.23,2763.0,0.91,50.7,9999.99,24,28,47.3,46.9
2035-12-11,20,12,229.5,13.23,2763.0,0.91,50.7,9999.99,24,28,47.3,46.9
2035-12-12,05,10,229.0,12.95,2639.0,0.89,50.6,9999.99,24,27.6,47.4,44.9
2035-12-12,05,10,229.0,12.95,2639.0,0.89,50.6,9999.99,24,27.6,47.4,44.9
2035-12-13,00,19,228.8,12.96,2520.0,0.85,50.6,9999.99,24,27.2,45.9,43.3
2035-12-13,00,19,228.8,12.96,2520.0,0.85,50.6,9999.99,24,27.2,45.9,43.3
2035-12-14,11,03,228.8,12.62,2339.0,0.81,50.5,9999.99,23.6,26.8,47.6,42.9
2035-12-14,11,03,228.8,12.62,2339.0,0.81,50.5,9999.99,23.6,26.8,47.6,42.9
2035-12-15,00,51,229.0,12.63,2458.0,0.85,50.6,9999.99,23.7,26.5,45.9,43.5
2035-12-15,00,51,229.0,12.63,2458.0,0.85,50.6,9999.99,23.7,26.5,45.9,43.5
2035-12-16,15,15,229.5,13.1,2555.0,0.85,50.6,9999.99,23.5,26.5,45.6,44.8
2035-12-16,15,15,229.5,13.1,2555.0,0.85,50.6,9999.99,23.5,26.5,45.6,44.8
2035-12-17,03,31,230.0,13.14,2629.0,0.87,50.7,9999.99,23.2,26.1,46.0,45.1
2035-12-17,03,31,230.0,13.14,2629.0,0.87,50.7,9999.99,23.2,26.1,46.0,45.1
2035-12-18,01,55,230.1,13.2,2703.0,0.89,50.5,9999.99,23.5,26.3,45.7,44.3
2035-12-18,01,55,230.1,13.2,2703.0,0.89,50.5,9999.99,23.5,26.3,45.7,44.3
2035-12-19,14,37,230.2,13.42,2688.0,0.87,50.3,9999.99,23.6,26.0,46.8,44.1
2035-12-19,14,37,230.2,13.42,2688.0,0.87,50.3,9999.99,23.6,26.0,46.8,44.1
2035-12-20,04,03,230.2,13.3,2572.0,0.84,50.1,9999.99,23.4,25.6,45.3,45.3
2035-12-20,04,03,230.2,13.3,2572.0,0.84,50.1,9999.99,23.4,25.6,45.3,45.3
2035-12-21,19,49,230.1,13.36,2705.0,0.88,50.2,9999.99,23.4,25.3,44.4,45.3
2035-12-21,19,49,230.1,13.36,2705.0,0.88,50.2,9999.99,23.4,25.3,44.4,45.3
2035-12-22,00,05,230.3,13.82,2642.0,0.83,50.2,9999.99,23.4,25.4,44.9,46.5
2035-12-22,00,05,230.3,13.82,2642.0,0.83,50.2,9999.99,23.4,25.4,44.9,46.5
2035-12-23,11,02,230.3,14.01,2581.0,0.8,50.3,9999.99,23.5,25.1,45.6,45.1
2035-12-23,11,02,230.3,14.01,2581.0,0.8,50.3,9999.99,23.5,25.1,45.6,45.1
2035-12-24,06,34,230.5,14.22,2622.0,0.8,50.2,9999.99,23.8,25.1,47.3,46.2
2035-12-24,06,34,230.5,14.22,2622.0,0.8,50.2,9999.99,23.8,25.1,47.3,46.2
2035-12-25,08,47,230.1,14.33,2638.0,0.8,50.2,9999.99,23.9,24.7,46.0,45.2
2035-12-25,08,47,230.1,14.33,2638.0,0.8,50.2,9999.99,23.9,24.7,46.0,45.2
2035-12-26,11,32,230.1,14.27,2758.0,0.84,50.0,9999.99,24,25.0,45.4,43.5
2035-12-26,11,32,230.1,14.27,2758.0,0.84,50.0,9999.99,24,25.0,45.4,43.5
2035-12-27,01,06,230.3,13.85,2775.0,0.87,49.9,9999.99,24,24.7,43.7,45.1
2035-12-27,01,06,230.3,13.85,2775.0,0.87,49.9,9999.99,24,24.7,43.7,45.1
2035-12-28,03,02,230.0,13.95,2952.0,0.92,49.8,9999.99,24,24.7,44.6,44.6
2035-12-28,03,02,230.0,13.95,2952.0,0.92,49.8,9999.99,24,24.7,44.6,44.6
2035-12-29,05,05,229.7,13.79,2787.0,0.88,49.7,9999.99,24,24.7,43.5,45.5
2035-12-29,05,05,229.7,13.79,2787.0,0.88,49.7,9999.99,24,24.7,43.5,45.5
2035-12-30,03,29,229.7,14.18,2769.0,0.85,49.6,9999.99,24,25.1,42.0,46.7
2035-12-30,03,29,229.7,14.18,2769.0,0.85,49.6,9999.99,24,25.1,42.0,46.7
2035-12-31,22,15,230.2,14.25,2854.0,0.87,49.7,9999.99,24,25.5,42.8,45.2
2035-12-31,22,15,230.2,14.25,2854.0,0.87,49.7,9999.99,24,25.5,42.8,45.2
2036-01-01,03,29,230.2,14.1,2921.0,0.9,49.7,9999.99,23.8,25.9,43.5,45.1
2036-01-01,03,29,230.2,14.1,2921.0,0.9,49.7,9999.99,23.8,25.9,43.5,45.1
2036-01-02,05,48,230.0,14.59,3087.0,0.92,49.8,9999.99,24,25.6,45.4,44.9
2036-01-02,05,48,230.0,14.59,3087.0,0.92,49.8,9999.99,24,25.6,45.4,44.9
2036-01-03,06,15,229.6,14.34,3161.0,0.96,50.0,9999.99,23.6,25.6,46.7,43.2
2036-01-03,06,15,229.6,14.34,3161.0,0.96,50.0,9999.99,23.6,25.6,46.7,43.2
2036-01-04,22,17,229.6,14.39,3139.0,0.95,49.8,9999.99,23.9,25.8,45.8,42.6
2036-01-04,22,17,229.6,14.39,3139.0,0.95,49.8,9999.99,23.9,25.8,45.8,42.6
2036-01-05,13,44,229.9,14.12,3149.0,0.97,49.7,9999.99,23.6,25.7,45.2,41.0
2036-01-05,13,44,229.9,14.12,3149.0,0.97,49.7,9999.99,23.6,25.7,45.2,41.0
2036-01-06,02,56,229.8,13.81,3142.0,0.99,49.6,9999.99,23.2,25.7,43.2,40
2036-01-06,02,56,229.8,13.81,3142.0,0.99,49.6,9999.99,23.2,25.7,43.2,40
2036-01-07,19,29,230.3,13.78,3015.0,0.95,49.8,9999.99,22.9,25.3,42.9,41.6
2036-01-07,19,29,230.3,13.78,3015.0,0.95,49.8,9999.99,22.9,25.3,42.9,41.6
2036-01-08,09,54,230.0,14.1,2951.0,0.91,50.0,9999.99,23.3,25.2,44.6,42.9
2036-01-08,09,54,230.0,14.1,2951.0,0.91,50.0,9999.99,23.3,25.2,44.6,42.9
2036-01-09,02,50,230.3,13.69,2901.0,0.92,50.0,9999.99,23.2,25.6,45.5,41.3
2036-01-09,02,50,230.3,13.69,2901.0,0.92,50.0,9999.99,23.2,25.6,45.5,41.3
2036-01-10,09,49,230.3,13.68,2804.0,0.89,49.9,9999.99,23.3,25.2,44.0,40
2036-01-10,09,49,230.3,13.68,2804.0,0.89,49.9,9999.99,23.3,25.2,44.0,40
2036-01-11,00,33,229.9,13.19,2608.0,0.86,49.9,9999.99,23.2,24.9,43.2,41.7
2036-01-11,00,33,229.9,13.19,2608.0,0.86,49.9,9999.99,23.2,24.9,43.2,41.7
2036-01-12,05,02,229.7,13.59,2591.0,0.83,50.1,9999.99,23.4,25.4,44.4,41.5
2036-01-12,05,02,229.7,13.59,2591.0,0.83,50.1,9999.99,23.4,25.4,44.4,41.5
2036-01-13,07,55,230.2,13.35,2489.0,0.81,50.1,9999.99,23.8,25.0,45.0,40.2
2036-01-13,07,55,230.2,13.35,2489.0,0.81,50.1,9999.99,23.8,25.0,45.0,40.2
2036-01-14,06,10,230.4,13.22,2498.0,0.82,50.0,9999.99,23.9,24.6,44.7,40.6
2036-01-14,06,10,230.4,13.22,2498.0,0.82,50.0,9999.99,23.9,24.6,44.7,40.6
2036-01-15,07,59,230.6,12.81,2363.0,0.8,49.8,9999.99,24,24.5,45.9,40.7
2036-01-15,07,59,230.6,12.81,2363.0,0.8,49.8,9999.99,24,24.5,45.9,40.7
2036-01-16,05,13,231.0,12.82,2369.0,0.8,49.9,9999.99,23.7,24.7,47.5,41.5
2036-01-16,05,13,231.0,12.82,2369.0,0.8,49.9,9999.99,23.7,24.7,47.5,41.5
2036-01-17,09,09,231.4,13.22,2508.0,0.82,50.0,9999.99,24,25.1,49.4,41.3
2036-01-17,09,09,231.4,13.22,2508.0,0.82,50.0,9999.99,24,25.1,49.4,41.3
2036-01-18,00,47,231.4,13.67,2720.0,0.86,50.1,9999.99,23.6,24.7,50.3,43.3
2036-01-18,00,47,231.4,13.67,2720.0,0.86,50.1,9999.99,23.6,24.7,50.3,43.3
2036-01-19,10,12,231.6,14.17,2724.0,0.83,50.0,9999.99,23.7,24.9,49.2,43.1
2036-01-19,10,12,231.6,14.17,2724.0,0.83,50.0,9999.99,23.7,24.9,49.2,43.1
2036-01-20,22,10,231.8,14.5,2924.0,0.87,49.8,9999.99,23.4,24.5,48.0,41.2
2036-01-20,22,10,231.8,14.5,2924.0,0.87,49.8,9999.99,23.4,24.5,48.0,41.2
2036-01-21,05,03,231.9,14.38,2935.0,0.88,49.6,9999.99,23.3,24.1,48.4,40
2036-01-21,05,03,231.9,14.38,2935.0,0.88,49.6,9999.99,23.3,24.1,48.4,40
2036-01-22,00,03,231.7,14.37,3096.0,0.93,49.5,9999.99,23.5,23.8,49.4,41.6
2036-01-22,00,03,231.7,14.37,3096.0,0.93,49.5,9999.99,23.5,23.8,49.4,41.6
2036-01-23,17,37,231.7,14.35,3258.0,0.98,49.5,9999.99,23.7,24.0,49.3,43.6
2036-01-23,17,37,231.7,14.35,3258.0,0.98,49.5,9999.99,23.7,24.0,49.3,43.6
2036-01-24,05,01,232.0,14.39,3305.0,0.99,49.5,9999.99,23.5,23.6,49.9,42.6
2036-01-24,05,01,232.0,14.39,3305.0,0.99,49.5,9999.99,23.5,23.6,49.9,42.6
2036-01-25,06,42,231.5,14.56,3236.0,0.96,49.6,9999.99,23.6,23.8,49.5,41.1
2036-01-25,06,42,231.5,14.56,3236.0,0.96,49.6,9999.99,23.6,23.8,49.5,41.1
2036-01-26,16,45,231.2,14.36,3121.0,0.94,49.6,9999.99,23.5,23.5,48.5,42.5
2036-01-26,16,45,231.2,14.36,3121.0,0.94,49.6,9999.99,23.5,23.5,48.5,42.5
2036-01-27,23,20,230.8,14.64,3109.0,0.92,49.5,9999.99,23.2,23.5,49.0,44.2
2036-01-27,23,20,230.8,14.64,3109.0,0.92,49.5,9999.99,23.2,23.5,49.0,44.2
2036-01-28,08,18,230.3,15,3109.0,0.9,49.6,9999.99,23.2,23.7,49.5,43.3
2036-01-28,08,18,230.3,15,3109.0,0.9,49.6,9999.99,23.2,23.7,49.5,43.3
2036-01-29,03,33,230.0,14.63,3129.0,0.93,49.4,9999.99,23.2,23.8,48.6,43.2
2036-01-29,03,33,230.0,14.63,3129.0,0.93,49.4,9999.99,23.2,23.8,48.6,43.2
2036-01-30,23,10,229.6,14.48,3258.0,0.98,49.3,9999.99,23.4,24.1,48.6,44.7
2036-01-30,23,10,229.6,14.48,3258.0,0.98,49.3,9999.99,23.4,24.1,48.6,44.7
2036-01-31,19,30,229.6,14.9,3421.0,1.0,49.5,9999.99,23.5,24.2,47.4,46.5
2036-01-31,19,30,229.6,14.9,3421.0,1.0,49.5,9999.99,23.5,24.2,47.4,46.5
2036-02-01,18,20,229.1,14.77,3384.0,1.0,49.6,9999.99,23.7,24.2,48.4,48.2
2036-02-01,18,20,229.1,14.77,3384.0,1.0,49.6,9999.99,23.7,24.2,48.4,48.2
2036-02-02,20,52,228.6,15,3429.0,1.0,49.7,9999.99,23.4,24.2,47.4,49.8
2036-02-02,20,52,228.6,15,3429.0,1.0,49.7,9999.99,23.4,24.2,47.4,49.8
2036-02-03,19,24,228.8,15,3432.0,1.0,49.8,9999.99,23.5,23.7,46.7,50.0
2036-02-03,19,24,228.8,15,3432.0,1.0,49.8,9999.99,23.5,23.7,46.7,50.0
2036-02-04,22,01,229.2,15,3438.0,1.0,49.6,9999.99,23.3,23.5,48.6,50.3
2036-02-04,22,01,229.2,15,3438.0,1.0,49.6,9999.99,23.3,23.5,48.6,50.3
2036-02-05,17,46,229.0,14.52,3325.0,1.0,49.6,9999.99,22.9,23.9,47.8,48.7
